sim_id,p_AlAl_phi0,p_AlAl_gamma,p_AlAl_r0,d_Al_rho0,d_Al_beta,d_Al_r0,e_Al_F0,Al_fcc.E_coh,Al_fcc.a0,Al_fcc.E_coh.err,Al_fcc.a0.err
sim_id,param,param,param,param,param,param,param,qoi,qoi,err,err
3127.0,3.3725271904788268,3.452989481855363,2.9816799130123743,2.6716785445710896,5.0560850367589625,2.9629843593021903,-4.597171765511562,-5.09081467642355,4.40257002099403,-1.7308146764235501,0.35257002099403056
3130.0,0.6283780405881294,2.611772875876728,3.6470727376460776,2.277244863898483,4.879142185712257,3.3741484699292528,-1.7688120591252945,-2.75386481915165,4.11023403833403,0.6061351808483497,0.060234038334030515
3152.0,0.30831220334467113,3.1970722279393327,2.840792325927376,2.6347188727503448,2.297151333655287,4.689892935429284,-0.1400517726876238,-4.90257379822955,3.81994708111654,-1.5425737982295504,-0.2300529188834597
3197.0,1.3336539687182578,5.188958968245151,2.251468822005945,2.965826839231839,3.82376427746411,1.7322149011785264,-3.2818249492675404,-2.4316822645504277,3.65321866001847,0.9283177354495722,-0.39678133998152987
3202.0,3.2301469360843664,6.8993907631496505,2.8017792019911085,2.234816410070576,5.7409702567665155,2.920731679122082,-1.5984744967809918,-2.64063955430815,4.45636773264106,0.7193604456918501,0.4063677326410602
3400.0,0.9974471046029787,3.804739701244595,2.374366749292647,3.839608742678916,2.4929942115322996,1.4245304389154327,-2.8723829942197807,-2.3453635904619126,3.95713624164311,1.0146364095380873,-0.09286375835688965
3415.0,1.688064087426551,2.749616661368129,2.4267064419930695,1.2494748123091397,2.642226282638776,3.4043144257894884,-0.71649253204723,-2.653269397555125,4.15862441295583,0.7067306024448747,0.10862441295583025
3425.0,0.1530097547983211,5.7953522702105715,3.322912209006539,1.2059909845128223,6.349140384161126,2.8200480408829613,-4.98201651221735,-4.9896381164025,4.26419284692062,-1.6296381164025004,0.21419284692062046
3453.0,0.5621584350023473,3.6247699169751195,2.9852164114113147,1.0801185287222517,3.1615405563957997,2.939091632362631,-2.1554760956389845,-3.859361205642575,4.26609530698587,-0.4993612056425749,0.21609530698586976
3479.0,3.3139682639789383,3.19093564526854,1.8179228016508886,2.8705708178479266,2.191916416431636,1.3253045727993409,-3.4424562952866484,-3.445630654516425,3.60675995041704,-0.08563065451642515,-0.4432400495829598
3486.0,1.1143829337544997,6.149198504596562,2.2238619225901632,2.3732991427506906,2.7425207306661,1.3283247759660863,-3.54053480879269,-2.69660014028665,3.6323005849689,0.6633998597133499,-0.4176994150311
3519.0,3.2153322885174176,4.1249134042543485,2.0705536646928038,2.8965963920540805,2.963131967674702,1.6272567858311433,-2.215603883563383,-1.36786544484483,4.02729856502429,1.99213455515517,-0.0227014349757102
3540.0,3.970957144885819,4.412432995669268,2.105791934508959,3.6210237144345703,3.4495471719301123,1.5798603231864652,-3.3705196699842785,-1.60494013831425,3.98205087911308,1.7550598616857498,-0.06794912088691962
3570.0,0.43910309378675066,6.251730468808677,2.8592927986375836,1.2962887510048167,3.7868477412714667,2.543852238423386,-3.5461510525387014,-5.107562039008975,4.08044519876414,-1.7475620390089754,0.030445198764140535
3598.0,0.7852375164091295,6.066082136982038,2.7744426237212307,1.7528119599264778,3.8190801832121055,2.563769941549968,-3.0703635596430985,-5.23595759646,4.07840489746814,-1.8759575964599997,0.0284048974681399
3684.0,1.9078527459505417,5.300013407793584,2.505180675472409,3.295331751757013,2.060770618676846,1.2655407683529183,-3.9714460560380616,-3.308566950482725,4.22900454699087,0.05143304951727501,0.17900454699087032
3816.0,1.3121009215047459,3.8887149781185726,2.9285783314281657,1.4264355648204012,5.260141177109068,2.705698026931508,-4.306639853304226,-2.3436750083148175,4.33510905794397,1.0163249916851824,0.2851090579439699
3834.0,3.8467052017458707,4.5526672625195275,2.472844500237366,1.948400553309453,4.269391272521819,2.599064591600456,-3.217510108855853,-4.975539862714025,4.01258135062462,-1.6155398627140252,-0.037418649375379864
3885.0,2.763824409348475,2.0373118862739057,2.235147636948226,2.4660256137530236,2.2456501471930284,2.3955490524321355,-2.4730744227348547,-3.394472770560125,4.14564726879002,-0.0344727705601251,0.09564726879002006
3905.0,2.5364496504869005,4.301138150798305,2.493638618063803,2.3394709326092684,3.647571551400482,2.3311038605267913,-3.66710814753522,-4.2718827662134,4.04344638622618,-0.9118827662134001,-0.006553613773819578
3936.0,2.605131731938543,4.557657992782243,2.3856357661031953,2.9711778175912116,2.754011191971955,1.3204010251328695,-3.9354837495858384,-1.420694932071925,4.36826057445435,1.9393050679280748,0.3182605744543503
4003.0,1.4258264173929218,6.43203692368824,2.8560636174534917,2.759642477781224,2.1537502730417106,1.5720305109461794,-4.978304405455607,-3.929438047103425,4.54417354978293,-0.569438047103425,0.49417354978293027
