sim_id,p_NiNi_a,p_NiNi_D0,p_NiNi_r0,d_Ni_rho0,d_Ni_beta,d_Ni_r0,e_Ni_latticetype,e_Ni_ecoh,e_Ni_B,e_Ni_a0,Ni_fcc.E_coh,Ni_fcc.a0,Ni_fcc.E_coh.err,Ni_fcc.a0.err
sim_id,param,param,param,param,param,param,param,param,param,param,qoi,qoi,err,err
8001496.0,2.3512212141044913,0.15220047998553646,2.489015869776647,0.8986568917493938,4.378774906558256,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450107220809375,3.5195140823113,-0.00010722080937508593,-0.0004859176886999883
8001504.0,2.208958176586604,0.13648661259728626,2.489015869776647,3.5385909032162264,1.8877529313172912,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4504489772593,3.52001053604638,-0.0004489772592997099,1.0536046379794328e-05
8001505.0,2.04793681525886,0.07589048277091803,2.489015869776647,1.092650089006063,6.164965848047959,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450933928286975,3.51941924310665,-0.0009339282869751386,-0.0005807568933500207
8001508.0,1.9979528342380701,0.016589319645586513,2.489015869776647,2.8069244484840854,6.644959812450808,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450314957723425,3.51902571717478,-0.0003149577234244916,-0.0009742828252199409
8001509.0,2.2441137223700554,0.0950613151392383,2.489015869776647,3.1800296327125728,1.8801862598479766,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45018943830875,3.52059802946778,-0.00018943830874995626,0.0005980294677798703
8001510.0,2.466212922390691,0.08352789945182965,2.489015869776647,1.8902883280372407,6.527096812367963,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450332730994975,3.51893121788532,-0.0003327309949749946,-0.0010687821146802001
8001512.0,2.2534168552272544,0.18674292371533513,2.489015869776647,1.4745332889226925,2.576433575699628,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45039718612525,3.51923770520313,-0.00039718612524985986,-0.0007622947968699556
8001513.0,2.176278051334229,0.09747352555567715,2.489015869776647,0.5933034469792924,10.158109180507818,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450637014326325,3.5192997270209,-0.0006370143263252359,-0.000700272979099914
8001514.0,1.656379046616994,0.0165371486529941,2.489015869776647,1.972156600404852,4.442769190480142,2.489015869776647,fcc,-4.45,188.0,3.52,-4.451153096081325,3.51943111251667,-0.0011530960813246338,-0.0005688874833298385
8001517.0,2.2091312740319693,0.034960454987163,2.489015869776647,1.4554671906874033,8.01269421930545,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45028482296605,3.51934599629514,-0.0002848229660497026,-0.0006540037048599068
8001519.0,2.20693867547353,0.04412643024480102,2.489015869776647,1.775106601179412,10.51262573872187,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4504070087564,3.51881811491314,-0.0004070087564000957,-0.0011818850868601238
8001527.0,2.1942833723039827,0.017195486001685203,2.489015869776647,3.0122425178160324,7.98224882061132,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4501715718239,3.51897437716163,-0.0001715718239001518,-0.0010256228383700439
8001530.0,2.2184889796754423,0.06071639789318534,2.489015869776647,3.6418133976738276,2.6029047763087876,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450442902106875,3.51939997068572,-0.0004429021068750316,-0.0006000293142798263
8001533.0,2.4097742342097885,0.12443978195737455,2.489015869776647,1.2742464690436988,3.1659087944051283,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4500596427858,3.5198870155186,-5.9642785799951525e-05,-0.00011298448140006911
8001534.0,1.9868624765769662,0.07642185356670314,2.489015869776647,1.4113936497432962,2.6208042999567662,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450894015966725,3.52045730356729,-0.0008940159667245595,0.00045730356728990174
8001539.0,2.272165762327302,0.0030707231286630846,2.489015869776647,2.5669408949266117,3.282077063004062,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450017501928225,3.51993654192894,-1.7501928224916696e-05,-6.345807106011847e-05
8001543.0,2.1637440738371487,0.0015368158941987675,2.489015869776647,5.756968812329359,8.49021948089187,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450017946412975,3.51881949609699,-1.794641297525601e-05,-0.001180503903010166
8001545.0,2.1488843276471417,0.06396000320791709,2.489015869776647,0.26226121488143184,13.172736258121514,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450201825171775,3.52057751072138,-0.00020182517177502746,0.0005775107213801256
8001546.0,1.9374146605480398,0.0478215183492495,2.489015869776647,1.9309020292324144,3.1083730392842246,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450923952904175,3.51982883853905,-0.0009239529041744632,-0.00017116146094986462
8001548.0,2.577032662008162,0.02576621677617932,2.489015869776647,3.718246741721936,8.152690541951962,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450108805469,3.51885738601398,-0.00010880546899993959,-0.0011426139860200024
8001549.0,2.6086944559150287,0.11084507266470775,2.489015869776647,5.316642409482228,2.3431114795164207,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450313753995575,3.51907173372044,-0.00031375399557465045,-0.0009282662795602192
8001550.0,2.5680202274473123,0.13763746807326255,2.489015869776647,1.9160089994519411,3.867126088398624,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4502909450528,3.51907831952219,-0.00029094505280014005,-0.0009216804778100496
8001551.0,1.3483173316871797,0.007058139409425386,2.489015869776647,0.780117690213798,7.48941289829189,2.489015869776647,fcc,-4.45,188.0,3.52,-4.451777755269175,3.51996262355213,-0.0017777552691748966,-3.737644787005223e-05
8001553.0,2.0398495416212046,0.0035906681460204717,2.489015869776647,1.901408051510015,5.70986335018305,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45005326671355,3.519634882338,-5.326671355021517e-05,-0.00036511766200009177
8001556.0,2.3572808142994455,0.10871270069215108,2.489015869776647,0.9286154087961696,3.9856987957131818,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450022200722275,3.52022889110419,-2.220072227476777e-05,0.00022889110418988778
8001561.0,1.7714991105947175,0.008165211184585915,2.489015869776647,1.3143658234847917,3.8808758072017238,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45031612464655,3.52068866132835,-0.0003161246465497314,0.0006886613283501042
8001566.0,2.0558068903508273,0.024303426051703263,2.489015869776647,0.504408333455046,8.463452407094952,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4502095874861,3.52093919526274,-0.0002095874860996716,0.0009391952627400002
8001576.0,2.0663806794663064,0.020211719275934237,2.489015869776647,1.1166320774011234,7.614660542165227,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4502516705347,3.51974693092562,-0.00025167053470021017,-0.0002530690743798303
8001578.0,2.6565845732473043,0.03765608408128868,2.489015869776647,3.4480454771466773,8.819432215052627,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45014224995275,3.51876174102059,-0.0001422499527494736,-0.0012382589794102117
8001584.0,2.4130967059215576,0.11065866940226957,2.489015869776647,5.738372483389974,2.288260340253994,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4504735674779,3.51900006904357,-0.00047356747789972786,-0.0009999309564299175
8001585.0,2.2431914114954408,0.090828260398854,2.489015869776647,1.219684638042775,4.84038954863727,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4504321865934,3.5196015640812,-0.00043218659339938625,-0.0003984359187998443
8001586.0,2.0992368987012267,0.01677880214822089,2.489015869776647,3.1139041474154623,4.890319829029715,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45021408346915,3.51921031990172,-0.00021408346914952858,-0.0007896800982800656
8001587.0,2.229261195018809,0.10459441931260724,2.489015869776647,1.8188229768440844,4.032912467499457,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4506391852913,3.51928364929191,-0.0006391852913001372,-0.0007163507080898412
8001590.0,1.834173296120924,0.049502038300850655,2.489015869776647,1.5061887570775068,3.008560187694426,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45139561107875,3.52014763946618,-0.0013956110787498588,0.00014763946618012724
8001592.0,2.0203933946714328,0.04866919434988739,2.489015869776647,2.234444351646658,2.3025570198714913,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450587461028725,3.52027024031138,-0.0005874610287248672,0.00027024031138012106
8001595.0,1.357812790660137,0.0036633177237615257,2.489015869776647,2.257848472946548,2.7246766223424603,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450890008687975,3.52013894416724,-0.0008900086879748415,0.00013894416724014036
8001598.0,2.1832650167845333,0.04238072260118188,2.489015869776647,2.5647276784030577,5.332247629004571,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45039511632215,3.51915770791395,-0.0003951163221493914,-0.0008422920860500227
8001600.0,1.855848770224409,0.004817483377404466,2.489015869776647,9.627088845237584,3.6746531397574573,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4501632156424,3.51885443821096,-0.00016321564239962782,-0.0011455617890399061
8001601.0,2.144060564993083,0.04522986300486974,2.489015869776647,1.0996309003012839,11.219476853708652,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450470020694425,3.5190666305625,-0.00047002069442481087,-0.0009333694374999979
8001602.0,2.03478691275006,0.04585601834616464,2.489015869776647,2.662839469010888,3.224175212137439,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450656240088825,3.519454555321,-0.000656240088824589,-0.0005454446790000844
8001603.0,1.9411709752909891,0.10983322928281976,2.489015869776647,0.2045641823861124,9.975392390152319,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450579908704125,3.52054598784951,-0.0005799087041244988,0.0005459878495099879
8001605.0,2.3085683391341076,0.10487886797570585,2.489015869776647,0.4685506681178162,6.658576256228061,2.489015869776647,fcc,-4.45,188.0,3.52,-4.449916164139075,3.52050684888804,8.383586092541861e-05,0.0005068488880399791
8001613.0,2.4101357649668347,0.05006148571385232,2.489015869776647,1.6751617670784098,5.461520775039177,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450192204541925,3.51951324134368,-0.00019220454192492298,-0.0004867586563199744
8001615.0,1.9242144629043585,0.014001870184110907,2.489015869776647,3.1024080302183368,5.293178407793754,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4503470246389,3.51911569745216,-0.00034702463889946245,-0.0008843025478402211
8001616.0,1.9329955376224897,0.043120502252730904,2.489015869776647,2.8887251454456804,2.2536418398200198,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4508496164997,3.5199219463237,-0.0008496164996998345,-7.805367630009385e-05
8001618.0,2.2074291160955797,0.07619041735877075,2.489015869776647,0.7966660149012265,8.763160375292701,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450487207330675,3.51944544186318,-0.0004872073306749769,-0.0005545581368200381
8001619.0,2.1074408581826263,0.02284316882445616,2.489015869776647,1.6212950426596222,6.902008233872658,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45026421876625,3.51944455610375,-0.00026421876625004614,-0.0005554438962498409
8001624.0,2.4868969913808465,0.043955783707505365,2.489015869776647,4.62502999336679,3.9919569826077055,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4501952691431,3.51901168480935,-0.00019526914309953014,-0.0009883151906500132
8001633.0,2.6006271840799795,0.05056225066139919,2.489015869776647,6.668322390345207,4.632905065255216,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45020670967685,3.51866437765941,-0.0002067096768501031,-0.0013356223405898149
8001640.0,2.4337323430917213,0.07301826935303199,2.489015869776647,3.9375368034615446,4.250673373239863,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450353087083225,3.51881489307394,-0.0003530870832246791,-0.0011851069260599978
8001641.0,2.190976408292026,0.08219249408280682,2.489015869776647,0.548804247609227,6.789746018486768,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450229651086775,3.52042636713644,-0.00022965108677475143,0.0004263671364399535
8001644.0,2.117417840288547,0.0017806942157659322,2.489015869776647,2.9627751919507572,2.704346979060232,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450017809466575,3.52001036068241,-1.780946657525817e-05,1.0360682409782385e-05
8001648.0,2.0989804256509212,0.09668724076867342,2.489015869776647,1.747790873630929,2.197272202079662,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4505729189742,3.52040069122734,-0.0005729189741998653,0.0004006912273397667
8001651.0,2.2427362743442654,0.026637584545261644,2.489015869776647,1.5979071616061318,8.17157541753155,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4502012105737,3.51931208246447,-0.00020121057369948403,-0.0006879175355298806
8001653.0,1.712736336285102,0.00734101853464935,2.489015869776647,0.8456637847595094,10.708248826489504,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450403957263025,3.51968745139961,-0.00040395726302477897,-0.0003125486003900946
8001657.0,2.3933815501585882,0.033804078377566826,2.489015869776647,1.4264606944338183,3.3541135690364157,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450051269630175,3.52062637674562,-5.126963017509922e-05,0.0006263767456200497
8001661.0,1.8365045646316038,0.015723977065156214,2.489015869776647,3.856126286226439,4.370049974355472,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450551607785775,3.51903922450655,-0.0005516077857752322,-0.0009607754934499724
8001666.0,2.075895427287455,0.010022020768939988,2.489015869776647,4.664658552419805,3.875797514730617,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450142826523125,3.51915475659765,-0.00014282652312491706,-0.0008452434023498157
8001671.0,2.1784093190402385,0.009121876431120174,2.489015869776647,2.9083392911369703,9.08508726066205,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450096727651925,3.51896672827332,-9.672765192458854e-05,-0.0010332717266798852
8001672.0,2.4447709481456545,0.11806577445224434,2.489015869776647,0.6884122998744522,5.81146940604486,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450001788307325,3.51986516843474,-1.7883073244462366e-06,-0.00013483156525984086
8001675.0,2.558381096891037,0.20262804529457618,2.489015869776647,1.470602864346949,3.5768383286431455,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450204684873,3.51864143461211,-0.00020468487300018268,-0.0013585653878900317
8001686.0,2.201760787388639,0.04789302354878078,2.489015869776647,3.0466442712285433,5.400358123892623,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4504383423468,3.5189824503898,-0.00043834234679973605,-0.0010175496102000636
8001691.0,2.346357671850994,0.07422893117832947,2.489015869776647,2.700958974838926,3.2927223684249576,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450342788788125,3.51936533204491,-0.00034278878812443736,-0.0006346679550901513
8001692.0,2.66595630266591,0.18382302988478105,2.489015869776647,4.138354616081594,2.037047435982059,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45021494688035,3.51895303730659,-0.00021494688034984222,-0.0010469626934099807
8001694.0,2.228933321461964,0.03393491519681552,2.489015869776647,3.240062280777497,2.60886316329439,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4502259878394,3.51971159187991,-0.00022598783939997702,-0.00028840812009001127
8001697.0,2.618518780344533,0.20447776593465522,2.489015869776647,2.980651527291472,1.8174264956919128,2.489015869776647,fcc,-4.45,188.0,3.52,-4.44965833259585,3.51908273118823,0.00034166740415031427,-0.0009172688117700112
8001699.0,2.537495305046726,0.020957999852105662,2.489015869776647,3.7134959294410725,6.305658456032079,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4500897226476,3.51898178584746,-8.972264759954385e-05,-0.001018214152539887
8001703.0,2.7921975174880154,0.1501832729961418,2.489015869776647,1.3273630634743,5.989710126096653,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450252657881525,3.51879872660779,-0.0002526578815249536,-0.0012012733922102115
8001708.0,2.2672620178883025,0.02115533256666466,2.489015869776647,1.8814216672759407,4.637279836748401,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450124245353775,3.51977040008483,-0.0001242453537750876,-0.0002295999151700201
8001710.0,1.7027363801976827,0.023471898937668156,2.489015869776647,3.4524152923560187,2.216343523753784,2.489015869776647,fcc,-4.45,188.0,3.52,-4.451304029207675,3.51972302438914,-0.001304029207674695,-0.00027697561086004185
8001712.0,2.212235015937211,0.1431068170631906,2.489015869776647,1.4582239223167515,3.3790774691548116,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4506529259336,3.51931553936071,-0.0006529259335996684,-0.0006844606392899522
8001714.0,2.1271574178942503,0.13639121745783228,2.489015869776647,0.5380968586803703,4.97565808950424,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450147631539,3.52033265440383,-0.00014763153899988168,0.00033265440383001277
8001715.0,1.983257411298373,0.041902301096641864,2.489015869776647,1.7342087449621637,5.211419641999574,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450746050850775,3.51938649730965,-0.0007460508507746155,-0.0006135026903502094
8001721.0,2.2247536542793567,0.06868481804289664,2.489015869776647,0.547757349484993,6.890670560057474,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450147123488075,3.52063763747874,-0.0001471234880749961,0.0006376374787397943
8001722.0,2.56644455045636,0.15677234043811597,2.489015869776647,0.7475795134433741,8.259294902019558,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45023727717145,3.51886434227831,-0.00023727717144961247,-0.0011356577216901087
8001725.0,2.501949421599128,0.058397664412059166,2.489015869776647,4.516202494965727,5.891918679994758,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450273980697475,3.51873421922436,-0.0002739806974751957,-0.0012657807756402129
8001730.0,2.5640581285725528,0.03084614181386188,2.489015869776647,6.5986062554659135,6.366223195282724,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450139089510875,3.51876384603384,-0.00013908951087504562,-0.0012361539661598364
8001731.0,1.772886394748603,0.005986166197694338,2.489015869776647,3.830203175595898,3.6007483609755773,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4502671558738,3.51932043893303,-0.00026715587380010675,-0.0006795610669700913
8001735.0,2.0681462973204203,0.14404035945169097,2.489015869776647,0.4722846533281042,4.673849306180014,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450035665853475,3.52066719967229,-3.566585347503093e-05,0.0006671996722897866
8001738.0,2.4879310323976442,0.07174923180725871,2.489015869776647,1.8281705173318987,5.675411633772271,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4502464310264,3.51931518232446,-0.00024643102640009573,-0.0006848176755398505
8001757.0,2.0042403885409352,0.03819341189851697,2.489015869776647,4.448571009184061,2.8233330829246777,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450670951344775,3.51913144649297,-0.000670951344774906,-0.0008685535070300787
8001759.0,2.2972657798424945,0.0053399452851216455,2.489015869776647,7.313828875612928,7.1581231474437415,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45004280987375,3.51879008609079,-4.2809873749938276e-05,-0.001209913909209881
8001767.0,2.3721002219880467,0.12833780566789635,2.489015869776647,1.6490707736299541,4.880027329712096,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450503087839975,3.51904283545304,-0.0005030878399745475,-0.0009571645469601542
8001773.0,2.2003847551606195,0.014217032305896188,2.489015869776647,3.2044784908546324,12.321472087000478,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450146481469,3.51880661382863,-0.00014648146899975956,-0.0011933861713702143
8001774.0,1.9393848295865443,0.020169167109283,2.489015869776647,0.9113006877814567,7.77490781946968,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450403423064075,3.51994071752864,-0.0004034230640748149,-5.92824713598894e-05
8001777.0,2.0044946456499826,0.10068154345837163,2.489015869776647,4.050533452653346,1.9094627051629498,2.489015869776647,fcc,-4.45,188.0,3.52,-4.451237208418175,3.5199326702092,-0.0012372084181748733,-6.732979080004142e-05
8001778.0,2.0681094292195947,0.012597843339606618,2.489015869776647,2.7418511124330447,8.196346990362978,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45018944613605,3.51898957895961,-0.00018944613604965355,-0.0010104210403900638
8001781.0,1.4584887258776562,0.0013930959517221425,2.489015869776647,2.999964853087413,3.0689389144415062,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45022541862805,3.51975992660917,-0.00022541862804992263,-0.00024007339083009782
8001789.0,2.582413809026417,0.03258041438200479,2.489015869776647,2.7332776108272125,6.740708813971441,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45012161307405,3.51903260746001,-0.00012161307405023081,-0.0009673925399900085
8001792.0,2.40706588507738,0.03947107100563002,2.489015869776647,5.060436028806091,7.135226185684763,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450235075235375,3.51873711119149,-0.00023507523537524833,-0.0012628888085099987
8001798.0,2.2616176650991444,0.20110772571158375,2.489015869776647,1.43700458874901,2.636072625883802,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450396247331725,3.51905781723967,-0.0003962473317251636,-0.0009421827603302013
8001799.0,2.6391732552882594,0.15004188250810593,2.489015869776647,0.424160878759839,9.3838375957418,2.489015869776647,fcc,-4.45,188.0,3.52,-4.449918930230725,3.51906111768939,8.106976927546583e-05,-0.0009388823106100119
8001800.0,1.8627605490674688,0.011871755708643817,2.489015869776647,2.2838472455958114,6.445610227611147,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4503705249677,3.51919706420614,-0.00037052496769973686,-0.0008029357938599269
8001803.0,2.158138416335278,0.03168773332273292,2.489015869776647,1.6705051629323668,7.674708128319397,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45031659558905,3.51926677467629,-0.00031659558904983953,-0.0007332253237102293
8001805.0,2.410247583941344,0.15766219479856464,2.489015869776647,0.7084711626234975,5.8158810963721015,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450072571533425,3.51928341302055,-7.257153342443701e-05,-0.0007165869794500956
8001806.0,2.5303160765135435,0.06750095328931856,2.489015869776647,0.8811676172529845,3.9171511833605153,2.489015869776647,fcc,-4.45,188.0,3.52,-4.44991555053455,3.52091693134398,8.44494654499428e-05,0.0009169313439798543
8001811.0,2.2216979490171247,0.07669981790453073,2.489015869776647,3.347293024618158,3.130306299716585,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45058070498715,3.51918617884039,-0.0005807049871497938,-0.0008138211596100398
8001815.0,2.508374852212123,0.15463562139610448,2.489015869776647,1.2357462746025516,5.447397662124915,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4503250227988,3.51895990468675,-0.00032502279879942364,-0.0010400953132498891
8001818.0,2.377638942251098,0.16923892481139957,2.489015869776647,4.094625421952864,2.1008846050885337,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4505416551134,3.51904646066346,-0.0005416551134000969,-0.0009535393365398548
8001820.0,2.3380389286343357,0.18060584494172058,2.489015869776647,0.4842563521704015,7.142355890114089,2.489015869776647,fcc,-4.45,188.0,3.52,-4.449977514543425,3.51897605324641,2.2485456574905527e-05,-0.001023946753590188
8001821.0,1.9794111979370155,0.1286198848867089,2.489015869776647,0.4470635874594113,4.328682634105867,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45024909366665,3.52132886928322,-0.00024909366664971344,0.0013288692832200688
8001825.0,2.124620869343065,0.15738053184318362,2.489015869776647,4.106552918218854,1.936270021327747,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4511122291921,3.5193676720348,-0.0011122291920999672,-0.0006323279651998526
8001828.0,2.332204195903313,0.08192664143204405,2.489015869776647,1.50788125605044,6.911602908897161,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450428318403625,3.519072190165,-0.00042831840362467233,-0.0009278098349998487
8001829.0,2.54183568475142,0.16963539611103856,2.489015869776647,1.9019781934649014,1.8126243780861877,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4493894768618,3.52014017784215,0.000610523138200314,0.00014017784214992446
8001831.0,1.9826257826607168,0.0059061105957821936,2.489015869776647,2.9622786470591107,3.328518257929554,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4501077909462,3.51969619174352,-0.00010779094619994822,-0.00030380825648013143
8001833.0,2.0994278514910376,0.023030899607553244,2.489015869776647,4.943692515190421,3.3602685451238115,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45029851035095,3.51910752122977,-0.00029851035094985434,-0.0008924787702300208
8001834.0,2.3842000633903098,0.12033074273082378,2.489015869776647,1.9542531019009568,3.146516046620184,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450344248979975,3.51938118650011,-0.0003442489799745374,-0.0006188134998899031
8001845.0,2.9088690611601984,0.13163450858087225,2.489015869776647,4.3445772272197445,3.324508618550156,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45032501676225,3.51884510041659,-0.00032501676224949705,-0.001154899583410085
8001847.0,1.974968544615928,0.0034274111646944994,2.489015869776647,3.4604819489131935,8.231681924107034,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45007344151535,3.51896367935167,-7.344151535004784e-05,-0.0010363206483301468
8001850.0,2.172165325769697,0.19458487014804388,2.489015869776647,0.6082442791494269,2.908427215023659,2.489015869776647,fcc,-4.45,188.0,3.52,-4.448923127693475,3.52046262485501,0.0010768723065250896,0.00046262485501014083
8001854.0,2.0369716920553596,0.10087882665689543,2.489015869776647,3.0991334527309666,2.1615030239791717,2.489015869776647,fcc,-4.45,188.0,3.52,-4.451229490302625,3.51947336955221,-0.0012294903026246473,-0.0005266304477902217
8001856.0,2.1110892889522725,0.11028622836713915,2.489015869776647,0.3697700952926579,5.846938448487091,2.489015869776647,fcc,-4.45,188.0,3.52,-4.449816438736275,3.52138460447303,0.00018356126372509607,0.0013846044730301266
8001857.0,2.8635292260235556,0.08534027585284781,2.489015869776647,2.1321178704231714,5.480720472966624,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4501924474964,3.5190757264885,-0.0001924474964001277,-0.00092427351150004
8001860.0,1.7359988101826591,0.010939834319362412,2.489015869776647,2.426477409012958,5.1965880462247425,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450563684606,3.51927057584284,-0.0005636846059999812,-0.0007294241571598192
8001862.0,1.8834632492992092,0.03836531831775137,2.489015869776647,0.9770471266719163,6.610458123651105,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4509550243838,3.51974936487146,-0.0009550243838001293,-0.0002506351285398445
8001864.0,1.9693712359021456,0.05757511074467228,2.489015869776647,1.7216962836840901,4.5169230834904095,2.489015869776647,fcc,-4.45,188.0,3.52,-4.451044697777225,3.51935380398965,-0.0010446977772247124,-0.0006461960103498754
8001865.0,2.6457512364209888,0.08550791065447673,2.489015869776647,2.9103048518256367,4.285616610354371,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45024739994955,3.51912926098542,-0.00024739994954980915,-0.0008707390145801241
8001866.0,1.7512912253174555,6.788693108662498e-05,2.489015869776647,6.355189157583414,2.679407845350676,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45000334685895,3.51930099623639,-3.346858949981879e-06,-0.0006990037636098734
8001868.0,2.192420059472858,0.10040980658316584,2.489015869776647,3.492008934433935,1.7947205358905607,2.489015869776647,fcc,-4.45,188.0,3.52,-4.45016687785635,3.52097799917931,-0.00016687785634950103,0.000977999179310185
8001871.0,2.1172434142274215,0.012266088172701167,2.489015869776647,2.9440333411529114,4.544077979829895,2.489015869776647,fcc,-4.45,188.0,3.52,-4.4501430597962,3.51935857996855,-0.00014305979619955167,-0.0006414200314499574
8001876.0,2.519234647312495,0.09097966021835774,2.489015869776647,4.103495905977849,2.4217143253624145,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450273384374175,3.51929233418881,-0.00027338437417512296,-0.0007076658111899725
8001881.0,2.2381246368610705,0.05505332359023847,2.489015869776647,0.7654334694452332,9.511391403005206,2.489015869776647,fcc,-4.45,188.0,3.52,-4.450319950866025,3.51961055329231,-0.0003199508660252093,-0.0003894467076901442
